doi,year,Physics,Chemistry,Biology,Geology,Surface,Deep ocean,Beach/Coast,Estuary/Lagoon/Mangrove,Sediment/Benthic,General marine,Diagnosis,Mitigation,Adaptation,journal,volume,issue,pages
10.1016/j.cosust.2024.101428,2023,True,False,False,True,True,False,True,False,True,True,True,True,False,CURRENT OPINION IN ENVIRONMENTAL SUSTAINABILITY,68,,
10.1016/j.foodchem.2024.139049,2023,True,False,True,False,False,False,True,False,False,True,True,True,False,FOOD CHEMISTRY,448,,
10.1016/j.scitotenv.2024.171789,2023,False,True,True,True,True,True,True,False,True,True,False,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,925,,
10.1016/j.rineng.2024.102034,2023,False,False,True,False,False,False,False,False,False,False,True,True,False,RESULTS IN ENGINEERING,22,,
10.1016/j.marpolbul.2024.116257,2023,True,False,False,False,False,True,True,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,201,,
10.1016/j.etap.2024.104414,2023,False,True,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL TOXICOLOGY AND PHARMACOLOGY,107,,
10.1016/j.marpolbul.2024.116271,2023,False,True,True,False,False,False,True,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,201,,
10.1016/j.scitotenv.2024.171421,2023,True,True,True,False,False,False,False,False,False,False,False,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,925,,
10.1016/j.marpolbul.2024.116243,2023,True,False,True,True,False,False,True,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,201,,
10.1021/acsestwater.3c00802,2023,True,True,True,False,False,False,False,False,False,False,True,False,False,ACS ES&T WATER,4,4,1819
10.1016/j.envpol.2024.123789,2023,False,True,True,True,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,347,,
10.1016/j.jenvman.2024.120618,2023,False,False,True,False,False,False,True,False,False,True,True,True,True,JOURNAL OF ENVIRONMENTAL MANAGEMENT,356,,
10.3389/fmars.2024.1362414,2023,False,True,True,False,False,False,False,False,False,True,True,True,False,FRONTIERS IN MARINE SCIENCE,11,,
10.1016/j.envpol.2024.123791,2023,False,True,False,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL POLLUTION,347,,
10.1016/j.envpol.2024.123671,2023,False,True,True,False,False,False,False,False,False,False,True,True,False,ENVIRONMENTAL POLLUTION,347,,
10.1016/j.jenvman.2024.120672,2023,False,True,False,False,False,False,True,False,False,True,True,False,False,JOURNAL OF ENVIRONMENTAL MANAGEMENT,356,,
10.1016/j.marenvres.2024.106455,2023,True,True,False,False,False,False,True,False,False,True,True,False,False,MARINE ENVIRONMENTAL RESEARCH,197,,
10.1016/j.ocecoaman.2024.107097,2023,False,False,False,False,True,False,True,False,False,True,True,True,False,OCEAN & COASTAL MANAGEMENT,251,,
10.5194/gmd-17-2221-2024,2023,False,False,True,False,False,True,False,False,False,True,True,False,False,GEOSCIENTIFIC MODEL DEVELOPMENT,17,6,2221
10.1039/d4en00116h,2023,True,True,True,True,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE-NANO,11,5,2188
10.1016/j.watres.2024.121476,2023,False,False,False,False,False,False,False,False,False,False,False,False,False,WATER RESEARCH,255,,
10.1016/j.ecolind.2024.111894,2023,False,True,False,False,False,False,False,False,False,False,True,False,False,ECOLOGICAL INDICATORS,160,,
10.1016/j.jhazmat.2024.134040,2023,False,False,False,False,True,False,True,True,False,True,False,False,False,JOURNAL OF HAZARDOUS MATERIALS,469,,
10.1016/j.jconhyd.2024.104334,2023,False,False,False,False,False,False,False,False,False,False,True,False,False,JOURNAL OF CONTAMINANT HYDROLOGY,263,,
10.1016/j.jhazmat.2024.134018,2023,False,True,False,False,True,False,False,False,False,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,469,,
10.1007/s11356-024-32901-1,2023,True,False,False,True,True,False,False,False,False,True,True,False,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,,,
10.1016/j.aquatox.2024.106894,2023,False,True,True,False,False,False,False,False,False,True,True,False,False,AQUATIC TOXICOLOGY,270,,
10.1016/j.jhazmat.2024.134032,2023,False,True,False,False,False,False,False,False,False,False,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,469,,
10.1021/acs.est.3c07161,2023,False,True,True,False,True,False,False,True,False,True,True,False,False,ENVIRONMENTAL SCIENCE & TECHNOLOGY,58,12,5461
10.1016/j.scitotenv.2024.171252,2023,True,True,False,False,False,False,False,False,False,False,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,924,,
10.1016/j.resconrec.2024.107539,2023,False,True,True,True,True,False,False,False,False,True,True,False,False,RESOURCES CONSERVATION AND RECYCLING,205,,
10.1016/j.ocecoaman.2024.107090,2023,True,True,True,False,False,False,True,False,False,True,True,False,False,OCEAN & COASTAL MANAGEMENT,251,,
10.1016/j.jenvman.2024.120598,2023,False,True,False,False,False,False,False,False,False,True,True,False,False,JOURNAL OF ENVIRONMENTAL MANAGEMENT,356,,
10.1016/j.marpolbul.2024.116202,2023,True,True,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,201,,
10.1016/j.jhazmat.2024.133926,2023,False,False,True,False,False,False,False,False,False,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,469,,
10.1016/j.marenvres.2024.106433,2023,True,True,True,True,False,False,False,False,False,False,True,False,False,MARINE ENVIRONMENTAL RESEARCH,196,,
10.1016/j.trac.2024.117648,2023,False,False,True,False,False,False,False,False,False,True,True,False,False,TRAC-TRENDS IN ANALYTICAL CHEMISTRY,173,,
10.1016/j.resconrec.2024.107553,2023,False,True,True,False,True,False,False,False,False,True,True,True,False,RESOURCES CONSERVATION AND RECYCLING,205,,
10.1080/10643389.2024.2329513,2023,False,False,False,False,True,False,False,False,False,True,True,False,False,CRITICAL REVIEWS IN ENVIRONMENTAL SCIENCE AND TECHNOLOGY,54,20,1501
10.1016/j.marpolbul.2024.116230,2023,True,False,False,False,False,False,False,False,False,True,False,True,False,MARINE POLLUTION BULLETIN,201,,
10.3389/fmars.2024.1334237,2023,True,True,False,False,False,False,True,False,False,True,True,False,False,FRONTIERS IN MARINE SCIENCE,11,,
10.1111/mve.12710,2023,False,False,True,True,False,False,False,False,True,True,True,False,False,MEDICAL AND VETERINARY ENTOMOLOGY,38,2,138
10.1016/j.marenvres.2024.106438,2023,False,False,True,False,False,False,False,False,False,False,True,True,False,MARINE ENVIRONMENTAL RESEARCH,196,,
10.1016/j.envpol.2024.123714,2023,False,True,True,False,False,False,True,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,347,,
10.1021/acsestwater.3c00649,2023,False,True,True,False,False,False,False,False,False,True,True,True,False,ACS ES&T WATER,4,4,1556
10.1177/00037028241233304,2023,True,False,False,False,True,False,False,False,False,True,True,True,False,APPLIED SPECTROSCOPY,78,6,567
10.1016/j.ecoenv.2024.116184,2023,False,False,False,False,False,False,True,False,False,True,True,True,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,274,,
10.1016/j.marenvres.2024.106434,2023,False,True,True,False,False,False,False,False,False,False,True,True,False,MARINE ENVIRONMENTAL RESEARCH,196,,
10.1016/j.scitotenv.2024.171390,2023,False,True,True,True,True,False,False,False,True,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,923,,
10.1002/aisy.202300473,2023,False,True,True,True,True,False,False,False,True,True,True,False,False,ADVANCED INTELLIGENT SYSTEMS,6,5,
10.3389/fsufs.2024.1372059,2023,False,True,False,True,True,True,True,False,True,True,True,False,False,FRONTIERS IN SUSTAINABLE FOOD SYSTEMS,8,,
10.1002/elsc.202300249,2023,False,True,True,False,True,False,True,False,False,True,True,True,False,ENGINEERING IN LIFE SCIENCES,24,6,
10.1016/j.eng.2022.08.009,2023,False,True,True,False,False,False,False,False,False,True,True,False,False,ENGINEERING,29,,159
10.1016/j.ecoenv.2024.116175,2023,True,True,True,False,True,False,False,False,False,True,True,False,False,ECOTOXICOLOGY AND ENVIRONMENTAL SAFETY,273,,
10.1017/sus.2024.14,2023,True,True,True,False,True,False,False,False,False,True,True,True,False,GLOBAL SUSTAINABILITY,7,,
10.1016/j.scitotenv.2024.171428,2023,False,False,True,False,False,False,True,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,923,,
10.1038/s41467-024-46120-2,2023,False,False,True,False,False,False,False,False,False,True,True,True,False,NATURE COMMUNICATIONS,15,1,
10.1016/j.marpolbul.2024.116205,2023,True,False,False,False,False,False,True,False,False,True,True,True,True,MARINE POLLUTION BULLETIN,201,,
10.1016/j.marpolbul.2024.116214,2023,False,False,False,True,True,False,True,False,True,True,True,False,False,MARINE POLLUTION BULLETIN,201,,
10.1016/j.marpolbul.2024.116232,2023,False,False,False,False,False,False,True,False,False,True,False,True,False,MARINE POLLUTION BULLETIN,201,,
10.1016/j.envint.2024.108546,2023,False,True,False,False,False,False,False,False,False,True,True,True,False,ENVIRONMENT INTERNATIONAL,185,,
10.1002/bkcs.12835,2023,False,True,True,False,False,False,False,False,False,False,True,False,False,BULLETIN OF THE KOREAN CHEMICAL SOCIETY,45,5,472
10.3389/fmars.2024.1343617,2023,False,True,True,False,False,False,False,False,False,True,False,False,False,FRONTIERS IN MARINE SCIENCE,11,,
10.1016/j.scitotenv.2024.171464,2023,True,False,False,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,923,,
10.1186/s12951-024-02375-x,2023,True,True,True,False,False,False,False,False,False,True,True,False,False,JOURNAL OF NANOBIOTECHNOLOGY,22,1,
10.3389/feart.2024.1339822,2023,False,False,True,True,False,False,False,False,True,True,True,False,False,FRONTIERS IN EARTH SCIENCE,12,,
10.1007/s11042-024-18731-w,2023,False,True,True,False,False,False,False,False,False,True,True,True,False,MULTIMEDIA TOOLS AND APPLICATIONS,,,
10.1016/j.envpol.2024.123547,2023,False,True,True,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL POLLUTION,346,,
10.1016/j.jhazmat.2024.133952,2023,True,False,False,False,False,False,False,False,False,False,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,469,,
10.1016/j.marenvres.2024.106430,2023,True,True,True,False,True,False,False,False,False,False,True,True,True,MARINE ENVIRONMENTAL RESEARCH,196,,
10.1016/j.jhazmat.2024.133872,2023,True,False,True,True,True,False,True,True,True,True,True,True,False,JOURNAL OF HAZARDOUS MATERIALS,469,,
10.1007/s11356-024-32681-8,2023,True,True,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,,,
10.1016/j.marenvres.2024.106423,2023,False,False,True,False,True,False,False,False,False,True,False,True,False,MARINE ENVIRONMENTAL RESEARCH,196,,
10.1016/j.jece.2024.112305,2023,True,False,False,False,False,False,True,True,False,True,False,True,False,JOURNAL OF ENVIRONMENTAL CHEMICAL ENGINEERING,12,2,
10.1038/s41598-024-55825-9,2023,False,False,False,True,False,False,True,False,True,True,True,True,False,SCIENTIFIC REPORTS,14,1,
10.1016/j.crbiot.2024.100190,2023,True,True,False,False,False,False,False,False,False,False,True,False,False,CURRENT RESEARCH IN BIOTECHNOLOGY,7,,
10.1080/00438243.2024.2320123,2023,False,True,True,False,False,False,False,False,False,True,True,True,False,WORLD ARCHAEOLOGY,55,3,329
10.1007/s10661-024-12441-4,2023,False,True,True,True,False,False,False,False,True,False,True,True,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,196,3,
10.1016/j.chemosphere.2024.141238,2023,True,False,False,True,True,True,True,False,True,True,True,False,False,Chemosphere,351,,141238
10.1016/j.chemosphere.2024.141411,2023,False,True,True,False,False,False,False,False,False,False,True,True,False,Chemosphere,352,,141411
10.1016/j.chemosphere.2024.141494,2023,True,True,False,False,False,False,False,False,False,False,True,True,False,Chemosphere,352,,141494
10.1016/j.chemosphere.2024.141417,2023,True,True,True,False,False,False,False,False,False,True,True,False,False,Chemosphere,352,,141417
10.1016/j.chemosphere.2024.141496,2023,False,True,True,False,True,False,False,False,False,True,True,True,False,Chemosphere,352,,141496
10.22438/jeb/45/2/MRN-5201,2023,True,False,True,True,False,False,False,False,False,False,True,False,False,JOURNAL OF ENVIRONMENTAL BIOLOGY,45,2,152
10.1016/j.scitotenv.2024.171250,2023,False,True,True,False,False,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,922,,
10.3390/fishes9030098,2023,True,False,False,False,False,True,True,True,False,True,False,False,False,FISHES,9,3,
10.1016/j.scitotenv.2024.171273,2023,False,False,True,True,False,False,False,False,True,False,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,922,,
10.1002/edn3.541,2023,True,False,False,True,False,False,True,False,True,True,True,False,False,ENVIRONMENTAL DNA,6,2,
10.3390/foods13050765,2023,True,True,True,False,False,False,True,False,False,False,True,True,False,FOODS,13,5,
10.1631/jzus.B2300409,2023,True,True,True,False,False,False,False,False,False,False,True,True,False,JOURNAL OF ZHEJIANG UNIVERSITY-SCIENCE B,25,3,233
10.1016/j.emcon.2023.100275,2023,False,False,True,True,True,False,False,True,False,True,True,True,False,EMERGING CONTAMINANTS,10,1,
10.3390/phycology4010008,2023,True,False,False,False,True,False,False,False,False,True,True,True,False,PHYCOLOGY,4,1,139
10.3390/microplastics3010001,2023,False,True,True,False,False,False,False,False,False,True,True,True,False,MICROPLASTICS,3,1,1
10.3390/microplastics3010009,2023,False,True,True,True,False,False,True,True,True,True,True,True,False,MICROPLASTICS,3,1,147
10.3390/nano14050429,2023,True,True,True,False,False,False,True,False,True,True,True,False,False,NANOMATERIALS,14,5,
10.1002/vms3.1386,2023,False,False,False,True,False,False,False,True,True,True,True,False,False,VETERINARY MEDICINE AND SCIENCE,10,2,
10.1016/j.gecco.2024.e02865,2023,True,True,True,False,False,False,False,True,False,True,True,False,False,GLOBAL ECOLOGY AND CONSERVATION,51,,
10.3390/w16060903,2023,False,True,False,False,True,False,False,False,False,True,True,True,False,WATER,16,6,
10.1016/j.marpolbul.2024.116200,2023,False,True,True,False,False,False,False,False,False,True,True,False,False,MARINE POLLUTION BULLETIN,201,,
10.3390/ani14060886,2023,False,True,True,False,False,False,False,False,False,True,True,False,False,ANIMALS,14,6,
10.1007/s11270-024-07003-w,2023,True,True,True,False,False,False,False,False,False,False,True,True,False,WATER AIR AND SOIL POLLUTION,235,3,
10.1007/s11270-024-06964-2,2023,True,False,True,True,False,False,False,False,True,True,True,True,False,WATER AIR AND SOIL POLLUTION,235,3,
10.1016/j.chemosphere.2024.141309,2023,False,True,False,True,True,False,False,False,True,True,True,False,False,Chemosphere,352,,141309
10.1007/s13157-024-01785-9,2023,False,False,True,True,True,False,False,False,True,True,True,True,False,WETLANDS,44,3,
10.1086/729305,2023,True,True,True,False,True,False,False,False,False,False,False,True,False,FRESHWATER SCIENCE,43,1,94
10.3390/genes15030291,2023,False,True,False,True,True,False,False,False,True,True,True,False,False,GENES,15,3,
10.1016/j.chemosphere.2024.141133,2023,False,False,False,False,False,False,False,False,False,False,True,True,True,Chemosphere,351,,141133
10.3390/cimb46030168,2023,True,False,False,True,False,False,False,False,True,False,False,False,False,CURRENT ISSUES IN MOLECULAR BIOLOGY,46,3,2658
10.3390/nano14060529,2023,False,False,True,False,False,False,False,False,False,True,False,False,False,NANOMATERIALS,14,6,
10.1007/s10661-024-12473-w,2023,False,True,False,False,False,False,False,False,False,True,True,False,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,196,3,
10.3390/app14052056,2023,False,True,True,False,False,False,False,False,False,True,True,False,False,APPLIED SCIENCES-BASEL,14,5,
10.1007/s10653-023-01800-8,2023,True,False,False,False,True,False,True,False,False,True,True,False,False,ENVIRONMENTAL GEOCHEMISTRY AND HEALTH,46,3,
10.3390/molecules29061308,2023,False,False,True,False,False,False,True,False,False,True,False,False,False,MOLECULES,29,6,
10.3390/oceans5010004,2024,False,False,False,False,True,False,False,False,False,True,True,False,False,OCEANS-SWITZERLAND,5,1,48
10.1007/s10661-024-12381-z,2023,False,False,False,False,False,False,False,False,False,True,False,False,False,ENVIRONMENTAL MONITORING AND ASSESSMENT,196,3,
10.3390/molecules29051173,2023,True,False,True,False,False,False,False,False,False,True,True,True,False,MOLECULES,29,5,
10.1007/s40710-024-00693-8,2023,True,False,True,False,False,False,False,False,False,True,True,True,False,ENVIRONMENTAL PROCESSES-AN INTERNATIONAL JOURNAL,11,1,
10.1007/s40710-024-00694-7,2023,False,True,True,False,True,False,False,False,False,True,True,True,False,ENVIRONMENTAL PROCESSES-AN INTERNATIONAL JOURNAL,11,1,
10.1016/j.dwt.2024.100138,2023,False,True,True,False,False,False,False,False,False,False,True,False,False,DESALINATION AND WATER TREATMENT,317,,
10.1016/j.scitotenv.2024.171283,2023,False,False,True,False,True,False,False,False,False,True,True,True,False,SCIENCE OF THE TOTAL ENVIRONMENT,922,,
10.1016/j.scitotenv.2024.171103,2023,True,False,True,False,True,False,False,False,False,True,True,False,False,SCIENCE OF THE TOTAL ENVIRONMENT,922,,
10.1016/j.marpolbul.2024.116191,2023,True,False,False,False,False,True,True,False,False,True,True,True,False,MARINE POLLUTION BULLETIN,201,,
10.1016/j.marenvres.2024.106412,2023,True,True,False,False,False,False,False,False,False,True,False,True,False,MARINE ENVIRONMENTAL RESEARCH,196,,
